Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72
0,8799091;0,9075662;0,9355109;0,8904502;0,9360697;0,8449602;0,9595601;1,108097;0,9010857;1,002189;0,9181144;1,025115;0,9533191;1,060586;0,9643627;1,058042;1,086331;1,012445;0,9900295;1,052594;0,8866494;1,015623;0,9326415;1,068684;1,060542;0,9733697;1,068054;1,045265;1,012473;1,062526;1,118247;0,9568517;0,9319084;1,082209;1,101252;1,11939;1,027436;1,133075;1,196124;1,025655;0,9220358;1,137073;1,068684;1,10755;1,016906;1,079189;1,052791;0,9936988;1,098044;1,057351;1,106047;1,011286;0,9750246;0,9380478;0,9447432;0,9105847;0,9854349;0,9010857;0,9626434;0,975218;0,9907231;1,024934;0,973507;1,12316;1,000161;1,015728;0,9907466;0,9775198;1,006411;1,020691;0,8923837;0,8988173
0,8944404;0,9221456;0,950142;0,9051464;0,9506334;0,8580874;0,9750506;1,124465;0,9152387;1,016206;0,9316872;1,039836;0,9673585;1,074756;0,9785404;1,074167;1,101828;1,028104;1,004977;1,06761;0,8988224;1,030304;0,9471803;1,084051;1,075925;0,9880612;1,084382;1,060715;1,027306;1,078744;1,133308;0,9718236;0,9462144;1,096237;1,115992;1,133829;1,041104;1,148441;1,210912;1,040588;0,9354671;1,152106;1,084051;1,123141;1,031551;1,094548;1,068195;1,009338;1,113814;1,074069;1,121332;1,02693;0,9901751;0,9526528;0,9582751;0,9250777;1,001073;0,9152387;0,9772789;0,9906686;1,005327;1,040479;0,9876011;1,138388;1,015592;1,029919;1,005783;0,9918659;1,022108;1,036153;0,9050566;0,9122853
0,9082888;0,9359621;0,9638412;0,9188432;0,964416;0,8703336;0,9897959;1,139834;0,9286925;1,029343;0,9444869;1,053733;0,9805053;1,087946;0,9918668;1,089455;1,116347;1,042853;1,018961;1,081588;0,9101902;1,044288;0,9607501;1,098396;1,090443;1,001859;1,099807;1,075375;1,041268;1,093821;1,147447;0,9858765;0,9597561;1,109251;1,129821;1,147377;1,053909;1,162598;1,224768;1,054461;0,9478867;1,166118;1,098396;1,137734;1,045106;1,108879;1,082655;1,024196;1,128629;1,089806;1,135644;1,041573;1,004496;0,9663544;0,9709414;0,9387953;1,015774;0,9286925;0,9911224;1,00519;1,01906;1,055245;1,000924;1,152838;1,030013;1,043342;1,019932;1,005421;1,036748;1,050795;0,9170488;0,9249225
0,9220548;0,9496399;0,9773626;0,9323658;0,978283;0,8824182;1,004437;1,155177;0,9420695;1,04257;0,9572921;1,067466;0,9936041;1,101228;1,0052;1,10471;1,13089;1,057469;1,032807;1,095663;0,9215868;1,058133;0,9740924;1,112418;1,104931;1,015676;1,115177;1,089724;1,055005;1,108834;1,161616;0,9996322;0,9731421;1,122486;1,143266;1,160552;1,066451;1,176202;1,238245;1,067974;0,9600553;1,17997;1,112418;1,151881;1,058281;1,122802;1,096965;1,038845;1,143302;1,105559;1,149989;1,056014;1,018643;0,9799033;0,9836743;0,952337;1,030375;0,9420695;1,004898;1,01959;1,032924;1,069709;1,01415;1,167121;1,04444;1,056655;1,033869;1,018978;1,05117;1,065121;0,9289403;0,9374123
0,9359801;0,9634322;0,9911913;0,9462917;0,9921587;0,8949151;1,019042;1,170678;0,955608;1,055879;0,9703372;1,081413;1,007125;1,114712;1,018891;1,119841;1,145119;1,072213;1,046767;1,109888;0,9334334;1,071916;0,98776;1,126271;1,119191;1,029475;1,130487;1,103858;1,068404;1,124043;1,175571;1,013767;0,9866073;1,135707;1,15656;1,173553;1,078873;1,189949;1,251648;1,081593;0,9727153;1,193637;1,126271;1,165889;1,071724;1,136781;1,111437;1,053595;1,158157;1,121347;1,164345;1,070702;1,032936;0,9937998;0,9966738;0,9660559;1,045194;0,955608;1,01865;1,034026;1,046705;1,084182;1,027323;1,18107;1,058928;1,069954;1,047974;1,032514;1,06583;1,079526;0,9409208;0,9500785
0,9484979;0,9757697;1,003483;0,9586977;1,004553;0,906002;1,031987;1,184021;0,9675653;1,067476;0,9819486;1,093722;1,019041;1,126468;1,030872;1,133093;1,157429;1,085089;1,059089;1,122242;0,9438608;1,084165;0,9999374;1,138309;1,131569;1,041584;1,14382;1,116292;1,080203;1,137096;1,187418;1,026198;0,9984326;1,146824;1,167986;1,184699;1,089675;1,201901;1,262702;1,093459;0,9837657;1,205186;1,138309;1,177904;1,083392;1,14885;1,124134;1,06656;1,171217;1,13501;1,176763;1,083639;1,04554;1,006155;1,007989;0,9783058;1,058175;0,9675653;1,030916;1,046866;1,058622;1,096952;1,039075;1,193384;1,071511;1,081714;1,060394;1,044418;1,078682;1,092344;0,9516098;0,961166
0,9599382;0,987079;1,014659;0,9699069;1,015982;0,9159545;1,044151;1,196326;0,9783959;1,07813;0,9925956;1,105056;1,029752;1,137236;1,041652;1,145538;1,169229;1,096963;1,070368;1,133568;0,9531146;1,095554;1,010955;1,14945;1,14321;1,052677;1,156217;1,127844;1,091319;1,149106;1,198585;1,037428;1,009321;1,157206;1,17839;1,194993;1,099526;1,212729;1,273043;1,104208;0,9935613;1,216133;1,14945;1,189119;1,093948;1,159951;1,135763;1,078352;1,183201;1,147597;1,188263;1,095454;1,057043;1,017246;1,018264;0,9894122;1,070048;0,9783959;1,042253;1,058777;1,069841;1,10875;1,049895;1,204919;1,083043;1,09259;1,071723;1,055365;1,090482;1,104017;0,9612877;0,9711615
0,9705526;0,9976661;1,025013;0,9801337;1,026675;0,9251605;1,055441;1,207769;0,9884769;1,088137;1,002507;1,11568;1,039858;1,147202;1,051777;1,157059;1,180189;1,107995;1,080795;1,144097;0,9617919;1,106278;1,021119;1,159532;1,154023;1,062935;1,167869;1,138474;1,101459;1,160105;1,208982;1,047779;1,019381;1,166721;1,187845;1,204334;1,10853;1,222444;1,282536;1,113944;1,002268;1,226004;1,159532;1,199194;1,10346;1,169934;1,146577;1,089231;1,194366;1,159252;1,198909;1,10655;1,067782;1,027473;1,027815;0,9996825;1,081139;0,9884769;1,052702;1,069704;1,080379;1,119586;1,059783;1,215649;1,093664;1,102569;1,082281;1,0656;1,101292;1,11485;0,9701802;0,9802327
0,9803736;1,007407;1,034747;0,9897135;1,036642;0,9337235;1,065851;1,218772;0,9978827;1,097732;1,011787;1,125654;1,049342;1,156739;1,06142;1,167759;1,190419;1,118353;1,090473;1,154081;0,9698839;1,116291;1,030632;1,168956;1,164243;1,072606;1,17876;1,148548;1,110968;1,170453;1,21869;1,057608;1,028634;1,17566;1,196744;1,213218;1,116892;1,231574;1,291446;1,123021;1,01046;1,235253;1,168956;1,208569;1,112411;1,179341;1,156642;1,09948;1,204821;1,17019;1,208916;1,11689;1,077922;1,037024;1,03679;1,009361;1,091419;0,9978827;1,062478;1,080008;1,090323;1,129725;1,069016;1,225686;1,103809;1,111888;1,092142;1,07518;1,111565;1,125061;0,9786087;0,9887152
0,9897382;1,01664;1,044056;0,9989971;1,045958;0,9420239;1,075845;1,229038;1,006926;1,106863;1,020897;1,13522;1,058478;1,165866;1,070662;1,178023;1,199929;1,128104;1,099739;1,163523;0,9775958;1,125545;1,039698;1,177689;1,173845;1,081857;1,188883;1,157893;1,119934;1,180225;1,227837;1,066956;1,037583;1,184227;1,204927;1,221265;1,124596;1,239947;1,299724;1,131502;1,018436;1,243856;1,177689;1,217339;1,120825;1,188183;1,166277;1,109285;1,214672;1,180571;1,218348;1,12668;1,087633;1,046133;1,045441;1,018687;1,101186;1,006926;1,071829;1,089886;1,099685;1,139396;1,07795;1,235087;1,113324;1,120841;1,101582;1,084216;1,121289;1,134619;0,9866847;0,99682
0,9982868;1,025094;1,052512;1,007346;1,054504;0,9494216;1,084927;1,238101;1,015044;1,11493;1,029184;1,143991;1,066914;1,174126;1,078985;1,187345;1,208242;1,136975;1,108172;1,171878;0,9845858;1,133988;1,047913;1,185596;1,182435;1,090156;1,198097;1,166323;1,12794;1,189021;1,236055;1,075375;1,045623;1,191728;1,212188;1,22845;1,13166;1,247487;1,307222;1,139184;1,025635;1,251533;1,185596;1,225399;1,128495;1,19614;1,175001;1,118201;1,223738;1,189904;1,226847;1,135615;1,096181;1,054322;1,053173;1,027128;1,109927;1,015044;1,080344;1,098754;1,108282;1,148214;1,086088;1,243554;1,121959;1,128886;1,110107;1,092407;1,130242;1,143381;0,9938508;1,00416
1,005881;1,032691;1,060083;1,014744;1,062199;0,955961;1,092953;1,246516;1,02236;1,122315;1,036582;1,151928;1,074584;1,181712;1,086494;1,195546;1,215854;1,145004;1,115677;1,179478;0,9909267;1,141566;1,055361;1,192623;1,190159;1,097407;1,206324;1,173842;1,135016;1,196718;1,243379;1,082813;1,052824;1,198383;1,218603;1,234806;1,137718;1,254147;1,313662;1,145871;1,031925;1,258357;1,192623;1,232237;1,13524;1,202942;1,182822;1,126233;1,23183;1,198062;1,23468;1,143641;1,103738;1,061666;1,060199;1,034621;1,117748;1,02236;1,087854;1,10682;1,115924;1,155891;1,09328;1,251158;1,129748;1,136033;1,117677;1,099827;1,138278;1,151331;1,000171;1,010528
1,012176;1,038974;1,066077;1,020668;1,068558;0,9613027;1,099637;1,253328;1,028261;1,128461;1,042758;1,158334;1,08085;1,187614;1,092742;1,202529;1,222286;1,151639;1,121829;1,185665;0,9960082;1,147969;1,061586;1,198587;1,196565;1,103506;1,213267;1,180209;1,141228;1,20309;1,249175;1,08914;1,058704;1,203823;1,224028;1,240156;1,142717;1,259774;1,319016;1,151525;1,036908;1,264126;1,198587;1,237934;1,140715;1,20869;1,189382;1,132822;1,238472;1,204978;1,241016;1,150159;1,10999;1,067656;1,065668;1,040631;1,124152;1,028261;1,093945;1,113524;1,122143;1,162427;1,099284;1,257472;1,136035;1,142074;1,123998;1,105937;1,144977;1,157985;1,005456;1,015602
1,017378;1,044152;1,07093;1,025431;1,074058;0,9655036;1,105508;1,259383;1,033147;1,133952;1,04803;1,163994;1,08607;1,193085;1,097978;1,208852;1,228293;1,157203;1,12699;1,191143;1,000044;1,153715;1,066552;1,203362;1,202403;1,108766;1,219585;1,185995;1,146564;1,208773;1,254885;1,094309;1,063566;1,208753;1,228355;1,244764;1,146942;1,264368;1,323797;1,156136;1,040601;1,269154;1,203362;1,242871;1,145192;1,213517;1,194902;1,138161;1,244372;1,210973;1,246857;1,15568;1,115463;1,072395;1,07015;1,045509;1,129521;1,033147;1,099353;1,119287;1,127646;1,168038;1,104476;1,263201;1,141375;1,147349;1,129045;1,111183;1,150474;1,16364;1,009807;1,019712
1,023362;1,049768;1,076867;1,031215;1,080068;0,970585;1,111824;1,266141;1,038754;1,139975;1,053999;1,170385;1,092143;1,199274;1,103942;1,215372;1,234356;1,163377;1,132913;1,197108;1,004843;1,159625;1,072271;1,208754;1,20862;1,114352;1,226135;1,191944;1,151933;1,215201;1,261136;1,100514;1,069133;1,214004;1,233447;1,24969;1,151698;1,269637;1,3291;1,161322;1,045539;1,274532;1,208754;1,248337;1,150591;1,219286;1,201039;1,144292;1,25063;1,217496;1,252854;1,162171;1,121431;1,078099;1,075624;1,051175;1,13572;1,038754;1,105378;1,125711;1,133775;1,17398;1,109926;1,269055;1,14737;1,152846;1,135025;1,116944;1,156912;1,170029;1,014821;1,024466
1,027656;1,054106;1,081177;1,035353;1,08453;0,9742925;1,116585;1,270467;1,042802;1,144099;1,058494;1,175;1,096662;1,203281;1,108398;1,220082;1,238471;1,167896;1,137104;1,201313;1,008283;1,16399;1,076514;1,212499;1,212787;1,118302;1,230659;1,196252;1,155919;1,219554;1,265085;1,104957;1,073195;1,217448;1,236856;1,253121;1,154874;1,273255;1,33219;1,164934;1,048868;1,277961;1,212499;1,251913;1,15435;1,22323;1,205601;1,148763;1,255221;1,222006;1,256955;1,166893;1,125593;1,082087;1,079334;1,055305;1,139971;1,042802;1,109573;1,130368;1,138241;1,178503;1,113851;1,273243;1,15162;1,156918;1,139475;1,121013;1,161676;1,174657;1,01852;1,027815
1,031118;1,057535;1,084572;1,038525;1,088225;0,9771622;1,120645;1,274634;1,04618;1,147906;1,062313;1,179291;1,100553;1,207283;1,112241;1,224459;1,242316;1,171848;1,140692;1,204968;1,011118;1,167817;1,080046;1,215963;1,216772;1,121839;1,234977;1,200296;1,159674;1,223644;1,268923;1,108694;1,076509;1,220679;1,239894;1,256239;1,157745;1,276624;1,335684;1,167996;1,051626;1,281403;1,215963;1,255322;1,157572;1,226717;1,209577;1,15256;1,259315;1,225918;1,260926;1,170839;1,129197;1,085318;1,08254;1,058674;1,143574;1,04618;1,113094;1,134496;1,142289;1,182451;1,117274;1,277089;1,155586;1,16052;1,143099;1,124703;1,166021;1,178795;1,02141;1,030533
1,034023;1,060387;1,087257;1,041117;1,091082;0,9795371;1,123759;1,278062;1,048829;1,151084;1,065524;1,182982;1,103835;1,210486;1,115436;1,227811;1,245262;1,174911;1,143506;1,207884;1,013458;1,170828;1,082832;1,218573;1,219842;1,124602;1,238473;1,203374;1,162554;1,226764;1,271985;1,111959;1,079195;1,222978;1,242167;1,25853;1,159922;1,279043;1,3383;1,170409;1,054001;1,283866;1,218573;1,258008;1,159975;1,229407;1,212654;1,155524;1,262575;1,229007;1,263801;1,174024;1,131994;1,087949;1,085041;1,061366;1,146546;1,048829;1,11589;1,137712;1,145395;1,185537;1,119995;1,27998;1,158528;1,163265;1,146073;1,127666;1,169365;1,182184;1,023848;1,032714
1,03604;1,062414;1,089133;1,04294;1,093204;0,9809943;1,126101;1,280591;1,050665;1,153464;1,0678;1,185585;1,106325;1,213027;1,117801;1,23049;1,247553;1,177297;1,145628;1,210203;1,014913;1,173178;1,084957;1,220567;1,222219;1,126637;1,241076;1,20587;1,164869;1,229257;1,27442;1,11448;1,08123;1,224677;1,24395;1,260489;1,161627;1,281055;1,340336;1,172377;1,055335;1,286056;1,220567;1,259983;1,161876;1,231482;1,214802;1,157578;1,265028;1,231313;1,265844;1,176226;1,134092;1,089565;1,086624;1,063198;1,148535;1,050665;1,117856;1,140336;1,147622;1,187729;1,121963;1,282363;1,160621;1,165488;1,148252;1,129754;1,172016;1,185002;1,025665;1,034137
1,037523;1,063738;1,090629;1,044181;1,094729;0,9820945;1,127779;1,28217;1,052019;1,155291;1,069623;1,187599;1,108443;1,215137;1,119733;1,232544;1,249208;1,1791;1,147333;1,212008;1,016114;1,174922;1,086448;1,221989;1,224026;1,128164;1,243074;1,207768;1,166733;1,231257;1,27624;1,116405;1,082705;1,225997;1,245061;1,261874;1,162839;1,282614;1,341649;1,173619;1,056352;1,287587;1,221989;1,261364;1,163535;1,23306;1,216634;1,159133;1,266733;1,232859;1,267568;1,177837;1,135384;1,090782;1,087916;1,064494;1,149868;1,052019;1,119394;1,142429;1,149496;1,189386;1,123577;1,283908;1,162112;1,167195;1,149866;1,131299;1,174336;1,187182;1,02694;1,034943
1,038654;1,064634;1,091785;1,04501;1,096032;0,9827619;1,129078;1,283583;1,052972;1,156754;1,071115;1,189391;1,110043;1,21661;1,121252;1,234113;1,250559;1,180563;1,148593;1,213239;1,017072;1,176356;1,087567;1,223167;1,225424;1,129293;1,244855;1,209429;1,168311;1,232999;1,278079;1,118148;1,083911;1,227069;1,246107;1,26303;1,16384;1,283979;1,342958;1,1747;1,05744;1,288675;1,223167;1,262725;1,164834;1,23446;1,21818;1,160442;1,268155;1,233954;1,268966;1,179355;1,136401;1,091684;1,088892;1,06544;1,150847;1,052972;1,12057;1,144149;1,151009;1,190786;1,124695;1,285167;1,163364;1,168327;1,151114;1,132608;1,176401;1,188846;1,028023;1,035559
1,038926;1,064916;1,092033;1,044953;1,096533;0,982713;1,129526;1,28413;1,053182;1,1575;1,071843;1,190383;1,110868;1,217149;1,121894;1,234885;1,251084;1,181163;1,148908;1,213551;1,017304;1,17695;1,08794;1,22358;1,225998;1,129515;1,245693;1,210272;1,169017;1,233796;1,278936;1,119026;1,084393;1,227583;1,246367;1,26325;1,163916;1,284398;1,343741;1,175162;1,057576;1,289079;1,22358;1,263256;1,165203;1,235025;1,218746;1,160747;1,268809;1,234144;1,2694;1,179974;1,136672;1,091676;1,088995;1,065533;1,151093;1,053182;1,120874;1,144822;1,15163;1,191314;1,124987;1,285644;1,16379;1,168728;1,151548;1,133147;1,177354;1,189908;1,028443;1,035558
1,038794;1,064699;1,091766;1,044525;1,096405;0,9823719;1,129488;1,284328;1,053014;1,157802;1,072123;1,190793;1,111288;1,217473;1,122176;1,235292;1,251304;1,181342;1,149033;1,213865;1,017139;1,177153;1,088025;1,223834;1,22619;1,129442;1,246059;1,210968;1,169497;1,234344;1,279506;1,119636;1,084431;1,227866;1,246314;1,263512;1,163941;1,284733;1,344106;1,175257;1,057423;1,289575;1,223834;1,263582;1,165442;1,235436;1,218934;1,16062;1,269169;1,234159;1,269578;1,180133;1,136523;1,09129;1,088671;1,065162;1,150928;1,053014;1,120678;1,145031;1,151836;1,191411;1,125024;1,285904;1,163903;1,168821;1,151682;1,133341;1,177978;1,190662;1,028544;1,035298
1,037985;1,063868;1,090878;1,043476;1,095543;0,9814582;1,128783;1,283646;1,052142;1,157477;1,071696;1,190558;1,110976;1,217167;1,12181;1,235035;1,25078;1,180627;1,148559;1,213439;1,016507;1,176649;1,087404;1,223325;1,225644;1,128777;1,24552;1,210897;1,169237;1,234046;1,279574;1,119398;1,083819;1,227193;1,245729;1,263208;1,163412;1,284328;1,343854;1,174566;1,056847;1,289169;1,223325;1,26291;1,165115;1,235023;1,218359;1,159773;1,268649;1,233237;1,269022;1,179481;1,135649;1,090074;1,087721;1,064093;1,1498;1,052142;1,11978;1,14454;1,151524;1,190875;1,124575;1,28543;1,163152;1,168285;1,150993;1,132758;1,177888;1,190493;1,027955;1,034396
1,036714;1,062638;1,089644;1,0421;1,094425;0,9801146;1,127737;1,282527;1,050887;1,156853;1,070843;1,190181;1,110409;1,216658;1,121058;1,234342;1,249935;1,179792;1,147631;1,212589;1,015617;1,175708;1,086472;1,222741;1,224857;1,127668;1,244708;1,210307;1,168735;1,233561;1,279379;1,118819;1,082887;1,226183;1,245083;1,262803;1,162688;1,283853;1,343699;1,173765;1,055952;1,288611;1,222741;1,262131;1,16445;1,234476;1,217519;1,15869;1,267622;1,231895;1,268081;1,178461;1,134404;1,088621;1,086447;1,062595;1,148441;1,050887;1,118651;1,143783;1,150796;1,19005;1,123677;1,284435;1,162139;1,167517;1,149998;1,131906;1,177559;1,190078;1,027172;1,033214
1,034924;1,060839;1,087827;1,040114;1,092725;0,9781687;1,126031;1,280865;1,048976;1,155729;1,069561;1,188885;1,109141;1,215448;1,119693;1,232975;1,248469;1,178295;1,146016;1,21099;1,014089;1,174391;1,084928;1,221344;1,223354;1,125994;1,243359;1,20914;1,167742;1,23216;1,278449;1,11784;1,081504;1,224805;1,243605;1,261408;1,161401;1,282514;1,342721;1,172515;1,054488;1,287337;1,221344;1,260874;1,163175;1,233229;1,216053;1,156819;1,265944;1,229904;1,266574;1,176767;1,132372;1,086674;1,084638;1,060625;1,146583;1,048976;1,116948;1,142433;1,149393;1,188618;1,121981;1,28284;1,16052;1,16611;1,148475;1,130381;1,176611;1,189076;1,026026;1,031434
1,032906;1,058718;1,085737;1,037899;1,090779;0,9762416;1,12396;1,279003;1,046961;1,154402;1,068046;1,187354;1,107595;1,213942;1,1181;1,231329;1,246876;1,176476;1,1443;1,209347;1,012457;1,172781;1,083136;1,219827;1,22165;1,124223;1,241723;1,208038;1,166547;1,230836;1,277461;1,116724;1,079928;1,223129;1,242049;1,260035;1,160139;1,281205;1,341651;1,171103;1,052877;1,286002;1,219827;1,259588;1,161857;1,231924;1,214372;1,154744;1,2642;1,227734;1,264839;1,174951;1,130272;1,084485;1,082636;1,058514;1,144295;1,046961;1,114925;1,140843;1,14783;1,186906;1,120086;1,2813;1,158554;1,164418;1,146727;1,128717;1,175434;1,188075;1,024551;1,029614
1,030416;1,056213;1,083238;1,035251;1,088397;0,9739732;1,121378;1,276453;1,04451;1,152605;1,065939;1,185262;1,105731;1,211923;1,115993;1,229129;1,244552;1,174212;1,142035;1,207082;1,010594;1,170652;1,0808;1,217943;1,219316;1,121785;1,239488;1,206447;1,164864;1,22912;1,275795;1,114818;1,077801;1,221181;1,240144;1,258278;1,15824;1,279476;1,340005;1,169112;1,050917;1,284177;1,217943;1,257494;1,160103;1,230045;1,212131;1,152183;1,26181;1,224891;1,262522;1,172572;1,127775;1,08183;1,080284;1,055912;1,141395;1,04451;1,112377;1,138627;1,145694;1,184518;1,11792;1,279142;1,156094;1,162336;1,144448;1,126626;1,173661;1,186372;1,022603;1,027427
1,027974;1,053749;1,080863;1,032617;1,085974;0,9716294;1,118787;1,274009;1,042057;1,150594;1,063891;1,183189;1,103869;1,209948;1,113966;1,226812;1,242328;1,172049;1,139894;1,20489;1,008756;1,168499;1,078667;1,21611;1,217194;1,119488;1,237287;1,204798;1,163095;1,227442;1,274226;1,113104;1,075694;1,219537;1,2386;1,256734;1,15637;1,277935;1,338629;1,167284;1,049243;1,282251;1,21611;1,255574;1,158349;1,228255;1,209997;1,149695;1,25959;1,222128;1,260182;1,170353;1,125208;1,079258;1,078059;1,053282;1,138641;1,042057;1,109933;1,136358;1,143647;1,182102;1,115761;1,276974;1,153844;1,160282;1,142316;1,124636;1,172068;1,184616;1,020769;1,025317
1,025006;1,050614;1,077832;1,029424;1,082967;0,968708;1,115754;1,270851;1,038977;1,147917;1,061317;1,180534;1,101307;1,207669;1,11136;1,224;1,239483;1,16912;1,137177;1,202173;1,006356;1,165782;1,075817;1,213354;1,214449;1,116502;1,234459;1,20228;1,160781;1,224757;1,271989;1,110774;1,073045;1,21723;1,236134;1,254356;1,154003;1,275564;1,336587;1,164729;1,046801;1,27967;1,213354;1,253018;1,155946;1,225821;1,207095;1,146572;1,256671;1,218697;1,257246;1,167257;1,121949;1,075952;1,075171;1,050041;1,135358;1,038977;1,106944;1,133467;1,140938;1,179298;1,112966;1,274301;1,150682;1,157613;1,139564;1,122025;1,169707;1,182213;1,018461;1,022645
1,021824;1,047437;1,074659;1,026121;1,079863;0,9656487;1,112472;1,267655;1,035902;1,145326;1,058533;1,177718;1,098636;1,2053;1,108583;1,221202;1,236652;1,166107;1,134161;1,199354;1,003881;1,163089;1,0729;1,210733;1,211585;1,113522;1,231522;1,199862;1,158415;1,222055;1,26971;1,108308;1,0704;1,21468;1,233635;1,25205;1,151775;1,273296;1,33461;1,162403;1,044268;1,277404;1,210733;1,250608;1,153613;1,223387;1,204161;1,14321;1,253623;1,215203;1,254437;1,164071;1,118519;1,072734;1,072194;1,046725;1,131966;1,035902;1,103785;1,130561;1,138147;1,17635;1,11015;1,271307;1,147525;1,154914;1,136628;1,119179;1,167109;1,179739;1,016014;1,01985
1,018385;1,044066;1,071075;1,022722;1,076395;0,9624232;1,108873;1,264136;1,032506;1,142496;1,055374;1,174715;1,095689;1,202068;1,105486;1,217867;1,233236;1,162646;1,13096;1,196111;1,001365;1,159933;1,069714;1,20777;1,208264;1,110283;1,228168;1,197095;1,155654;1,219259;1,267094;1,105548;1,067344;1,211878;1,231043;1,24943;1,149184;1,270671;1,332194;1,159684;1,04162;1,274651;1,20777;1,247593;1,150819;1,220377;1,201057;1,139566;1,250258;1,211425;1,251163;1,160652;1,114976;1,069256;1,068923;1,043066;1,128326;1,032506;1,100402;1,127336;1,135002;1,173005;1,107076;1,268144;1,14424;1,151956;1,133287;1,11603;1,164359;1,176958;1,013458;1,016792
1,015009;1,0406;1,067664;1,019241;1,072999;0,9593317;1,105286;1,260619;1,029183;1,139649;1,052334;1,171741;1,092775;1,19906;1,102516;1,214516;1,22995;1,159392;1,127899;1,193051;0,9988381;1,15677;1,066651;1,205048;1,205106;1,107085;1,224842;1,194304;1,152959;1,216621;1,264634;1,102763;1,064393;1,209171;1,228436;1,247034;1,146771;1,268053;1,329802;1,15693;1,039;1,272019;1,205048;1,244928;1,148231;1,217681;1,19789;1,136066;1,246801;1,2078;1,247885;1,157351;1,111541;1,065682;1,065694;1,039471;1,124663;1,029183;1,096971;1,124033;1,131871;1,169844;1,10394;1,26524;1,140989;1,148893;1,130032;1,113036;1,161585;1,174159;1,010935;1,013817
1,011209;1,036853;1,063936;1,015375;1,069337;0,9559489;1,101226;1,256497;1,025511;1,13632;1,04908;1,168315;1,089514;1,195922;1,099087;1,210737;1,2265;1,155798;1,124356;1,189592;0,9958927;1,153258;1,063118;1,20177;1,201484;1,103486;1,2211;1,19099;1,149864;1,213078;1,26163;1,099633;1,061133;1,206093;1,225177;1,24407;1,143799;1,264876;1,326949;1,153836;1,036056;1,268806;1,20177;1,241673;1,145317;1,214613;1,194065;1,132195;1,243042;1,203584;1,244179;1,153538;1,10766;1,061799;1,062191;1,035731;1,120542;1,025511;1,093127;1,120336;1,128442;1,166205;1,100459;1,261761;1,137244;1,145343;1,126472;1,109586;1,158298;1,170964;1,008063;1,010584
1,007643;1,033177;1,060382;1,011746;1,065813;0,9526605;1,097364;1,252672;1,021992;1,133166;1,045889;1,164942;1,086403;1,19281;1,09571;1,207162;1,223182;1,152182;1,120898;1,186329;0,9930965;1,149892;1,059797;1,198657;1,197903;1,100004;1,217583;1,188129;1,146926;1,209702;1,258868;1,096778;1,05797;1,20308;1,222331;1,241292;1,141012;1,26211;1,324519;1,151;1,033362;1,266052;1,198657;1,238418;1,142489;1,211789;1,190463;1,128472;1,239507;1,19956;1,240761;1,149949;1,10395;1,05811;1,05882;1,032187;1,116674;1,021992;1,089468;1,116892;1,125314;1,162658;1,097167;1,258406;1,133736;1,142217;1,123028;1,106324;1,15534;1,167887;1,005221;1,007619
1,003739;1,029109;1,056368;1,007674;1,061845;0,9490736;1,093124;1,248551;1,018085;1,129647;1,042181;1,161212;1,08289;1,189323;1,092079;1,203168;1,219326;1,14818;1,117163;1,182584;0,9899054;1,146212;1,056144;1,195127;1,194151;1,096166;1,213582;1,184848;1,143625;1,206037;1,255647;1,093369;1,05447;1,199704;1,218919;1,238002;1,137725;1,258912;1,321408;1,147672;1,030123;1,262531;1,195127;1,234868;1,139022;1,208367;1,186463;1,124286;1,235439;1,195122;1,236916;1,145879;1,099791;1,054015;1,055123;1,028125;1,112303;1,018085;1,085423;1,112833;1,121581;1,158778;1,093543;1,254522;1,12966;1,138717;1,119246;1,102707;1,15179;1,164331;1,00212;1,00426
0,9999362;1,025311;1,052629;1,00388;1,057975;0,9457099;1,089071;1,244603;1,0144;1,126475;1,038658;1,157797;1,079532;1,18604;1,088791;1,199422;1,215773;1,144522;1,113595;1,178994;0,9870353;1,142648;1,052552;1,19173;1,19052;1,092585;1,20978;1,18164;1,140648;1,202635;1,252515;1,09001;1,051166;1,196691;1,215639;1,235059;1,134741;1,255839;1,318512;1,144438;1,027055;1,259182;1,19173;1,231603;1,135958;1,205099;1,182667;1,120442;1,231621;1,190947;1,233183;1,142066;1,095834;1,050181;1,0516;1,02423;1,108119;1,0144;1,081515;1,109062;1,117946;1,155093;1,090214;1,250891;1,125898;1,135259;1,11565;1,099281;1,148405;1,160993;0,9992547;1,001131
